STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT06,WT08
USW00024131,"BOISE AIR TERMINAL, ID US",2/21/2019,6.26,,0.07,1.2,3.9,28,33,20,330,330,16.1,19,1,1,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/22/2019,4.7,,0,0,3.1,23,35,10,130,130,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/23/2019,11.18,,0,0,2,31,37,28,110,110,19.9,25.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/24/2019,13.2,,0.13,0.1,1.2,36,43,33,110,120,21,25.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/25/2019,13.42,,0.08,0,0,41,50,38,120,220,25.9,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/26/2019,8.05,,0.39,3.2,0,39,48,29,310,310,17,21.9,1,1,,,1,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/27/2019,6.93,,0.4,0,2,35,51,31,190,200,25.9,40.9,1,,,,1,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/28/2019,7.61,,0.17,0,0,42,46,30,140,130,23,32,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/1/2019,7.38,,0,0,0,35,46,27,330,330,19.9,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/2/2019,4.47,,0,0,0,34,43,24,320,320,12.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/3/2019,3.36,,0,0,0,33,44,23,150,150,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/4/2019,9.62,,0,0,0,36,48,28,170,180,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/5/2019,12.75,,0.07,0,0,38,51,28,130,150,21.9,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/6/2019,9.62,,0.08,0,0,42,53,35,140,140,28,38,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/7/2019,7.83,,0,0,0,45,48,35,320,350,16.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/8/2019,8.28,,0,0,0,36,45,28,330,330,23,32,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",3/9/2019,6.93,,0,0,0,33,40,24,100,100,15,21,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",3/10/2019,4.25,,0,0,0,36,47,27,310,310,14.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/11/2019,4.03,,0,0,0,37,52,24,130,130,12.1,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/12/2019,12.75,,0.11,0,0,41,51,32,320,330,23.9,31.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/13/2019,16.11,,0,0,0,35,45,29,330,330,31.1,42.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/14/2019,6.71,,0,0,0,35,46,22,310,310,15,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/15/2019,4.25,,0,0,0,38,54,28,130,270,10.1,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/16/2019,4.92,,0,0,0,43,59,30,140,140,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/17/2019,5.37,,0,0,0,45,58,33,150,320,13,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/18/2019,7.83,,0,0,0,47,63,35,150,180,16.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/19/2019,11.18,,0,0,0,49,66,36,120,150,19.9,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/20/2019,10.74,,0,0,0,50,68,32,150,150,28,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/21/2019,4.25,,0,0,0,51,62,36,110,220,10.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/22/2019,4.92,,0,0,0,52,62,41,150,170,16.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/23/2019,5.14,,0.06,0,0,51,58,40,120,120,16.1,21.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/24/2019,5.59,,0.52,0,0,46,52,40,270,270,14.1,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/25/2019,17,,0,0,0,47,61,38,120,130,32,42.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/26/2019,4.7,,0.12,0,0,52,58,43,210,200,16.1,21,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/27/2019,9.17,,0.12,0,0,50,62,44,320,250,25.9,34,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/28/2019,5.82,,0.23,0,0,47,55,39,50,250,23,29.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/29/2019,8.05,,0,0,0,45,56,36,350,330,19.9,29.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/30/2019,4.03,,0,0,0,46,59,34,130,260,8.9,13,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/31/2019,4.7,,0,0,0,48,61,36,140,130,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/1/2019,9.17,,0,0,0,51,60,43,110,140,15,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/2/2019,5.82,,0.11,0,0,52,53,47,100,120,17,21,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/3/2019,4.92,,0.09,0,0,49,60,45,210,210,19.9,25.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/4/2019,8.5,,0,0,0,54,66,48,120,120,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/5/2019,6.49,,0.05,0,0,55,62,48,180,170,21.9,32,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",4/6/2019,10.74,,0.07,0,0,48,58,38,120,120,21,27.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/7/2019,11.41,,0.1,0,0,54,64,49,120,120,21.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/8/2019,9.17,,0.44,0,0,57,66,51,170,160,16.1,25.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/9/2019,15.66,,0.04,0,0,51,55,43,310,360,30,40,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/10/2019,20.8,,0,0,0,45,55,40,310,290,32,40,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/11/2019,8.5,,0.06,0,0,46,53,40,290,290,21,25.9,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",4/12/2019,6.71,,0.02,0,0,45,59,35,350,360,25.1,34,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/13/2019,5.14,,0.19,0,0,48,63,37,310,300,19.9,23.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/14/2019,7.83,,0.33,0,0,51,53,41,330,330,17,23.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/15/2019,4.92,,0.24,0,0,44,55,40,80,210,12.1,18.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/16/2019,7.83,,0.03,0,0,49,58,43,330,310,18.1,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/17/2019,8.95,,0,0,0,51,63,41,280,300,21,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/18/2019,5.37,,0,0,0,55,73,42,120,120,15,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/19/2019,10.29,,0,0,0,65,82,52,240,150,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/20/2019,11.86,,0.22,0,0,63,68,49,280,260,28,36.9,1,,1,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",4/21/2019,20.58,,0,0,0,55,67,48,280,300,33.1,42.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/22/2019,5.37,,0,0,0,55,69,41,310,310,17,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/23/2019,6.71,,0,0,0,60,75,47,320,320,23.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/24/2019,7.61,,0,0,0,61,70,50,340,320,21.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/25/2019,4.25,,0,0,0,57,72,40,90,160,12.1,15,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",4/26/2019,9.84,,0,0,0,60,68,49,340,340,23,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/27/2019,10.51,,0,0,0,55,69,39,310,320,30,40.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/28/2019,12.97,,0,0,0,49,56,35,300,320,21.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/29/2019,9.62,,0,0,0,47,58,34,310,280,21.9,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/30/2019,9.62,,0,0,0,46,59,35,20,20,32,42.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",5/1/2019,4.03,,0,0,0,46,61,31,330,240,12.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/2/2019,9.4,,0,0,0,52,66,38,330,340,21,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/3/2019,5.82,,0,0,0,56,73,40,320,350,13,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/4/2019,6.71,,0,0,0,60,75,46,350,290,17,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/5/2019,6.26,,0,0,0,62,77,48,350,340,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/6/2019,7.83,,0,0,0,63,78,47,290,310,21,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/7/2019,12.75,,0,0,0,63,78,44,320,300,31.1,46.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/8/2019,11.18,,0,0,0,63,76,48,340,330,23,35.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/9/2019,8.05,,0,0,0,61,68,49,150,150,23,30,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/10/2019,7.38,,0,0,0,58,72,46,120,270,14.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/11/2019,6.04,,0,0,0,63,81,49,350,310,12.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/12/2019,6.93,,0,0,0,69,86,53,360,320,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/13/2019,5.82,,0,0,0,70,87,54,260,330,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/14/2019,8.72,,0,0,0,72,84,59,320,320,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/15/2019,8.05,,0,0,0,67,71,56,10,360,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/16/2019,6.93,,0.2,0,0,57,59,50,290,300,21,31.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/17/2019,8.28,,0.6,0,0,49,52,47,280,280,21,30,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/18/2019,4.92,,0,0,0,52,67,46,250,250,14.1,18.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",5/19/2019,6.93,,0.28,0,0,56,58,50,150,140,19.9,28,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/20/2019,5.59,,0.39,0,0,51,62,48,280,280,16.1,21,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/21/2019,8.28,,0.67,0,0,52,60,45,310,250,21,25.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/22/2019,7.16,,0.08,0,0,53,60,47,100,140,18.1,25.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/23/2019,8.28,,0,0,0,55,72,48,140,130,25.9,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/24/2019,6.71,,0.21,0,0,57,68,47,290,300,29.1,36,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/25/2019,4.92,,0.1,0,0,53,64,49,100,120,19.9,23.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/26/2019,6.04,,0.06,0,0,58,73,49,180,170,33.1,44.1,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/27/2019,13.87,,0.03,0,0,58,74,48,310,300,25.9,35.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/28/2019,9.62,,0.83,0,0,64,77,51,40,150,21.9,33.1,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/29/2019,6.26,,0.04,0,0,63,75,56,200,200,25.1,33.1,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/30/2019,5.82,,0.49,0,0,65,73,56,100,50,23.9,30,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/31/2019,7.83,,0,0,0,64,80,55,100,110,18.1,25.1,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/1/2019,5.37,,0,0,0,69,82,58,50,60,16.1,19.9,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/2/2019,5.82,,0,0,0,70,84,57,120,270,13,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/3/2019,6.26,,0,0,0,74,85,62,320,300,15,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/4/2019,7.38,,0,0,0,72,84,57,290,290,18.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/5/2019,5.59,,0,0,0,71,88,53,140,160,21,30,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/6/2019,11.86,,0,0,0,71,76,52,300,300,35.1,45,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",6/7/2019,10.51,,0,0,0,53,62,45,290,290,29.1,36,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/8/2019,7.61,,0,0,0,51,64,40,280,330,18.1,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/9/2019,7.61,,0,0,0,58,75,45,140,120,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/10/2019,5.59,,0,0,0,66,82,52,110,340,13,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/11/2019,8.28,,0,0,0,71,86,55,300,280,15,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/12/2019,6.93,,0.03,0,0,75,91,61,320,330,25.9,33.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/13/2019,6.26,,0,0,0,76,89,61,320,320,19.9,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/14/2019,8.05,,0,0,0,75,87,61,320,300,23,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/15/2019,7.38,,0,0,0,72,86,55,320,320,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/16/2019,6.71,,0,0,0,72,88,56,300,340,18.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/17/2019,7.16,,0,0,0,75,89,59,350,330,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/18/2019,8.05,,0,0,0,75,87,58,340,300,18.1,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/19/2019,11.86,,0,0,0,71,80,56,300,300,25.1,36,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",6/20/2019,14.09,,0.01,0,0,61,65,46,310,270,25.9,38,,,,1,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/21/2019,9.84,,0,0,0,55,67,44,300,300,23.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/22/2019,6.93,,0,0,0,58,75,42,330,330,16.1,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/23/2019,8.5,,0,0,0,67,78,53,340,330,19.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/24/2019,6.71,,0,0,0,65,79,50,350,20,16.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/25/2019,5.82,,0,0,0,69,82,57,330,330,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/26/2019,6.93,,0,0,0,69,89,55,310,170,21.9,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/27/2019,9.17,,0,0,0,72,81,58,300,290,19.9,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/28/2019,5.59,,0,0,0,65,74,55,270,90,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/29/2019,4.47,,0,0,0,69,88,52,340,160,13,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/30/2019,7.83,,0,0,0,74,89,58,310,350,17,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/1/2019,6.26,2326,0,0,0,74,92,56,300,280,17,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/2/2019,11.41,1432,0,0,0,74,83,58,300,320,21,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/3/2019,10.29,1651,0,0,0,69,79,55,300,330,19.9,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/4/2019,5.14,1403,0,0,0,67,82,53,280,300,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/5/2019,7.38,801,0,0,0,73,91,59,130,130,17,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/6/2019,8.95,1957,0,0,0,79,92,65,110,120,17,23,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/7/2019,6.49,1430,0,0,0,75,86,63,300,300,17,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/8/2019,4.7,1333,0,0,0,71,85,57,100,100,18.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/9/2019,4.92,1752,0,0,0,72,88,54,120,20,12.1,17,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",7/10/2019,7.38,528,0,0,0,80,95,69,140,140,16.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/11/2019,5.82,1717,0,0,0,79,96,63,330,330,17,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/12/2019,5.59,1946,0,0,0,81,99,63,120,110,17,21.9,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/13/2019,5.82,1509,0,0,0,84,98,68,300,320,15,19.9,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/14/2019,7.61,2004,0,0,0,81,94,63,310,310,35.1,46.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",7/15/2019,8.05,1933,0,0,0,78,91,61,300,300,28,36,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/16/2019,9.17,1216,0,0,0,74,86,63,310,310,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/17/2019,5.82,1727,0,0,0,74,90,59,330,310,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/18/2019,6.71,1343,0,0,0,76,87,62,320,320,17,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/19/2019,10.29,835,0,0,0,71,81,58,350,300,17,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/20/2019,7.83,1710,0,0,0,70,89,53,300,300,19.9,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/21/2019,4.25,1858,0,0,0,75,97,57,340,10,10.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/22/2019,6.26,1936,0,0,0,85,102,70,150,150,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/23/2019,8.28,1757,0,0,0,87,96,76,260,240,28,38.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",7/24/2019,8.72,1616,0,0,0,79,89,65,350,320,17,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/25/2019,5.82,1730,0,0,0,75,95,57,300,300,16.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/26/2019,5.14,117,0,0,0,78,88,63,350,130,13,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/27/2019,6.71,1405,0,0,0,77,94,65,300,290,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/28/2019,5.14,2139,0,0,0,78,96,60,220,220,17,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/29/2019,6.93,2139,0.02,0,0,82,97,66,20,20,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/30/2019,7.16,1722,0,0,0,83,96,69,330,320,14.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/31/2019,5.59,1701,0,0,0,81,98,64,330,340,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/1/2019,4.92,,0,0,0,81,98,63,140,130,15,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/2/2019,7.61,,0.02,0,0,83,95,69,90,130,18.1,25.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/3/2019,3.8,,0,0,0,79,97,63,330,320,15,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/4/2019,4.7,,0,0,0,81,99,63,290,290,8.9,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/5/2019,4.7,,0,0,0,83,100,65,310,310,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/6/2019,7.61,,0,0,0,85,101,73,320,350,23,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/7/2019,6.93,,0,0,0,85,99,74,300,320,19.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/8/2019,8.05,,0,0,0,81,87,72,150,140,21.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/9/2019,8.95,,0.06,0,0,79,93,64,190,190,25.9,40,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/10/2019,10.07,,0.01,0,0,71,83,61,290,300,25.9,35.1,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/11/2019,7.38,,0,0,0,68,78,58,350,340,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/12/2019,5.59,,0,0,0,69,84,55,340,280,14.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/13/2019,5.82,,0,0,0,74,91,59,290,300,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/14/2019,6.93,,0,0,0,78,95,62,330,340,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/15/2019,7.16,,0,0,0,77,90,60,350,340,19.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/16/2019,6.26,,0,0,0,74,87,57,340,320,17,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/17/2019,5.82,,0,0,0,71,86,54,340,350,15,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/18/2019,5.82,,0,0,0,75,94,59,290,350,14.1,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/19/2019,6.71,,0,0,0,81,95,63,310,300,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/20/2019,5.59,,0,0,0,80,98,64,310,290,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/21/2019,7.61,,0,0,0,81,97,66,300,300,23.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/22/2019,13.65,,0,0,0,76,83,62,300,290,23,33.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/23/2019,4.47,,0,0,0,71,87,55,310,300,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/24/2019,5.37,,0,0,0,77,95,62,10,360,12.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/25/2019,7.61,,0,0,0,75,86,57,330,340,23.9,33.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/26/2019,6.26,,0,0,0,70,83,52,290,280,16.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/27/2019,5.37,,0,0,0,71,89,53,150,150,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/28/2019,4.92,,0,0,0,76,97,59,130,130,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/29/2019,7.38,,0,0,0,82,95,69,280,280,21.9,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/30/2019,6.71,,0,0,0,78,92,61,310,300,17,23.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/31/2019,6.71,,0,0,0,79,96,65,130,360,13,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/1/2019,5.59,,0,0,0,81,97,65,120,130,14.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/2/2019,5.82,,0,0,0,78,94,62,330,340,12.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/3/2019,5.59,,0,0,0,79,96,62,140,320,13,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/4/2019,4.25,,0,0,0,80,96,62,130,140,17,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/5/2019,9.84,,0,0,0,83,99,70,190,180,36,51,,,1,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/6/2019,6.04,,0.15,0,0,74,83,64,50,50,23.9,28,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/7/2019,3.58,,0,0,0,71,84,58,140,10,8.9,11,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/8/2019,8.95,,0.32,0,0,67,73,56,140,150,36.9,49,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/9/2019,3.8,,0,0,0,61,74,52,40,320,8.9,15,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/10/2019,5.59,,0,0,0,61,71,50,300,290,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/11/2019,6.71,,0,0,0,60,74,49,270,270,19.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/12/2019,6.49,,0,0,0,64,80,51,130,130,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/13/2019,6.49,,0,0,0,68,85,57,130,130,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/14/2019,6.93,,0,0,0,71,91,55,140,130,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/15/2019,9.4,,0,0,0,76,92,61,140,130,19.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/16/2019,10.96,,0.2,0,0,71,77,51,300,300,30,40.9,1,,,,,
